date,rain,temp,humidity,wind,pressure,tmax,q,weather_model,flow_source,r3,r7,qp,rp,tp,wp,severity,location_id,district
2024-04-10,1.700000,29.262500,77.500000,15.700000,1009.191667,33.400000,4.460000,ERA5,GloFAS default seamless,5.200000,17.000000,6.969697,16.212121,98.939394,73.181818,1,akuressa,Matara
2024-04-11,6.400000,28.487500,84.708333,14.300000,1009.625000,31.900000,4.460000,ERA5,GloFAS default seamless,9.800000,20.500000,6.969697,44.242424,78.787879,62.727273,0,akuressa,Matara
2024-04-12,33.200000,27.104167,88.708333,16.300000,1009.712500,30.400000,4.730000,ERA5,GloFAS default seamless,41.300000,50.900000,12.575758,94.696970,20.000000,77.878788,0,akuressa,Matara
2024-04-13,7.000000,28.070833,86.833333,15.700000,1009.566667,31.300000,5.370000,ERA5,GloFAS default seamless,46.600000,55.100000,20.909091,96.515152,57.121212,73.181818,1,akuressa,Matara
2024-04-14,2.400000,28.725000,82.916667,13.300000,1009.770833,32.300000,5.050000,ERA5,GloFAS default seamless,42.600000,54.200000,16.818182,95.000000,91.212121,53.333333,1,akuressa,Matara
2024-04-15,9.200000,27.287500,89.416667,19.800000,1010.270833,29.900000,5.590000,ERA5,GloFAS default seamless,18.600000,61.600000,24.090909,69.242424,9.242424,93.939394,0,akuressa,Matara
2024-04-16,6.300000,28.250000,86.333333,13.600000,1010.179167,31.000000,5.820000,ERA5,GloFAS default seamless,17.900000,66.200000,25.909091,67.424242,42.575758,57.272727,0,akuressa,Matara
2024-04-17,1.800000,28.891667,83.333333,11.100000,1009.908333,32.100000,5.190000,ERA5,GloFAS default seamless,17.300000,66.300000,18.787879,66.818182,84.696970,26.515152,0,akuressa,Matara
2024-04-18,2.500000,28.712500,85.916667,15.300000,1008.970833,32.300000,4.900000,ERA5,GloFAS default seamless,10.600000,62.400000,15.000000,49.393939,91.212121,69.696970,0,akuressa,Matara
2024-04-19,3.300000,28.925000,87.875000,16.000000,1007.800000,31.600000,4.770000,ERA5,GloFAS default seamless,7.600000,32.500000,12.878788,32.575758,70.151515,75.909091,0,akuressa,Matara
2024-04-20,2.100000,29.354167,86.500000,15.800000,1007.608333,32.300000,4.710000,ERA5,GloFAS default seamless,7.900000,27.600000,11.969697,35.151515,91.212121,74.090909,0,akuressa,Matara
2024-04-21,2.500000,29.341667,84.666667,14.300000,1007.987500,31.700000,4.620000,ERA5,GloFAS default seamless,7.900000,27.700000,11.060606,35.151515,73.333333,62.727273,0,akuressa,Matara
2024-04-22,3.800000,28.470833,87.125000,14.000000,1008.737500,31.500000,4.600000,ERA5,GloFAS default seamless,8.400000,22.300000,10.151515,38.787879,65.909091,61.060606,0,akuressa,Matara
2024-04-23,5.300000,28.225000,90.333333,11.000000,1007.695833,31.200000,4.550000,ERA5,GloFAS default seamless,11.600000,21.300000,8.939394,52.575758,51.969697,25.909091,0,akuressa,Matara
2024-04-24,9.700000,28.229167,88.583333,12.700000,1007.387500,31.400000,4.530000,ERA5,GloFAS default seamless,18.800000,29.200000,8.484848,69.545455,61.666667,45.909091,0,akuressa,Matara
2024-04-25,1.400000,28.770833,86.541667,7.600000,1007.633333,31.200000,4.570000,ERA5,GloFAS default seamless,16.400000,28.100000,9.545455,65.151515,51.969697,2.272727,0,akuressa,Matara
2024-04-26,0.100000,29.566667,81.416667,9.200000,1007.150000,31.900000,4.610000,ERA5,GloFAS default seamless,11.200000,24.900000,10.757576,51.515152,78.787879,9.696970,0,akuressa,Matara
2024-04-27,6.300000,28.250000,87.916667,11.300000,1007.762500,31.900000,5.030000,ERA5,GloFAS default seamless,7.800000,29.100000,16.363636,34.090909,78.787879,28.484848,0,akuressa,Matara
2024-04-28,2.100000,29.279167,84.625000,11.800000,1008.200000,32.100000,5.010000,ERA5,GloFAS default seamless,8.500000,28.700000,15.909091,39.545455,84.696970,33.939394,0,akuressa,Matara
2024-04-29,14.000000,28.337500,88.000000,12.100000,1008.945833,31.700000,6.130000,ERA5,GloFAS default seamless,22.400000,38.900000,30.909091,74.393939,73.333333,36.969697,0,akuressa,Matara
2024-04-30,8.900000,27.962500,88.208333,17.000000,1008.433333,31.200000,5.890000,ERA5,GloFAS default seamless,25.000000,42.500000,27.424242,77.121212,51.969697,80.757576,0,akuressa,Matara
2024-05-01,0.800000,29.566667,83.333333,12.900000,1006.725000,32.100000,5.980000,ERA5,GloFAS default seamless,23.700000,33.600000,2.785924,53.958944,98.387097,12.756598,1,akuressa,Matara
2024-05-02,0.900000,29.558333,85.583333,13.600000,1007.537500,32.300000,6.800000,ERA5,GloFAS default seamless,10.600000,33.100000,4.838710,18.914956,99.120235,15.542522,2,akuressa,Matara
2024-05-03,2.600000,29.679167,85.708333,13.500000,1008.616667,31.700000,6.380000,ERA5,GloFAS default seamless,4.300000,35.600000,4.252199,2.932551,93.255132,14.809384,0,akuressa,Matara
2024-05-04,2.300000,29.429167,87.041667,15.700000,1008.579167,32.000000,6.210000,ERA5,GloFAS default seamless,5.800000,31.600000,3.665689,7.917889,97.507331,24.486804,1,akuressa,Matara
2024-05-05,5.300000,28.941667,90.166667,19.500000,1008.133333,31.800000,6.010000,ERA5,GloFAS default seamless,10.200000,34.800000,3.079179,18.035191,94.721408,41.788856,0,akuressa,Matara
2024-05-06,8.400000,28.512500,89.791667,16.700000,1008.804167,31.900000,5.840000,ERA5,GloFAS default seamless,16.000000,29.200000,2.199413,36.070381,96.187683,29.618768,1,akuressa,Matara
2024-05-07,5.700000,28.420833,90.166667,17.400000,1009.512500,31.000000,5.790000,ERA5,GloFAS default seamless,19.400000,26.000000,1.906158,44.574780,73.753666,32.991202,0,akuressa,Matara
2024-05-08,12.500000,27.291667,90.666667,19.100000,1008.600000,31.400000,5.900000,ERA5,GloFAS default seamless,26.600000,37.700000,2.492669,60.263930,88.563050,38.563050,0,akuressa,Matara
2024-05-09,17.200000,27.854167,88.750000,13.400000,1008.504167,31.000000,6.230000,ERA5,GloFAS default seamless,35.400000,54.000000,3.958944,73.900293,73.753666,14.076246,0,akuressa,Matara
2024-05-10,15.000000,27.795833,88.708333,11.000000,1009.262500,30.200000,6.850000,ERA5,GloFAS default seamless,44.700000,66.400000,5.131965,87.536657,42.228739,7.038123,0,akuressa,Matara
2024-05-11,10.300000,28.491667,86.583333,7.300000,1009.741667,31.300000,7.450000,ERA5,GloFAS default seamless,42.500000,74.400000,6.598240,85.190616,85.923754,0.146628,0,akuressa,Matara
2024-05-12,16.800000,27.350000,90.291667,11.800000,1009.529167,30.300000,8.420000,ERA5,GloFAS default seamless,42.100000,85.900000,8.651026,84.310850,46.774194,9.824047,0,akuressa,Matara
2024-05-13,10.800000,27.987500,86.500000,8.600000,1008.495833,31.400000,10.560000,ERA5,GloFAS default seamless,37.900000,88.300000,12.903226,78.885630,88.563050,2.199413,0,akuressa,Matara
2024-05-14,14.100000,27.795833,87.125000,15.500000,1008.537500,31.200000,10.120000,ERA5,GloFAS default seamless,41.700000,96.700000,11.436950,83.431085,82.404692,22.727273,0,akuressa,Matara
2024-05-15,13.800000,28.191667,87.750000,8.000000,1009.079167,30.700000,12.460000,ERA5,GloFAS default seamless,38.700000,98.000000,18.475073,80.205279,62.903226,1.173021,0,akuressa,Matara
2024-05-16,23.100000,27.016667,91.125000,12.600000,1009.058333,29.700000,13.720000,ERA5,GloFAS default seamless,51.000000,103.900000,25.219941,89.882698,26.099707,11.583578,0,akuressa,Matara
2024-05-17,17.200000,27.237500,92.541667,16.600000,1008.612500,30.000000,14.140000,ERA5,GloFAS default seamless,54.100000,106.100000,26.979472,91.348974,35.630499,28.592375,0,akuressa,Matara
2024-05-18,49.400000,26.954167,91.750000,21.300000,1007.404167,28.700000,18.860000,ERA5,GloFAS default seamless,89.700000,145.200000,44.134897,98.093842,11.583578,49.706745,1,akuressa,Matara
2024-05-19,36.300000,26.979167,91.208333,24.100000,1005.941667,28.100000,31.510000,ERA5,GloFAS default seamless,102.900000,164.700000,71.260997,98.680352,3.519062,66.422287,1,akuressa,Matara
2024-05-20,36.200000,26.800000,90.583333,29.800000,1006.308333,27.700000,50.760000,ERA5,GloFAS default seamless,121.900000,190.100000,89.002933,98.973607,1.906158,92.375367,1,akuressa,Matara
2024-05-21,5.100000,27.537500,89.625000,28.300000,1006.216667,29.100000,60.800000,ERA5,GloFAS default seamless,77.600000,181.100000,93.108504,96.334311,17.008798,89.149560,1,akuressa,Matara
2024-05-22,16.600000,27.737500,89.166667,36.900000,1006.275000,29.500000,52.460000,ERA5,GloFAS default seamless,57.900000,183.900000,89.882698,92.815249,21.847507,99.560117,2,akuressa,Matara
2024-05-23,8.500000,28.395833,85.375000,38.400000,1005.454167,30.600000,60.940000,ERA5,GloFAS default seamless,30.200000,169.300000,93.401760,66.715543,59.677419,99.853372,2,akuressa,Matara
2024-05-24,17.100000,27.433333,89.541667,34.500000,1006.225000,28.300000,57.610000,ERA5,GloFAS default seamless,42.200000,169.200000,92.228739,84.604106,5.865103,98.680352,1,akuressa,Matara
2024-05-25,23.800000,27.312500,90.500000,31.900000,1007.141667,28.900000,59.260000,ERA5,GloFAS default seamless,49.400000,143.600000,92.815249,89.296188,14.076246,96.627566,1,akuressa,Matara
2024-05-26,26.700000,27.141667,90.958333,29.400000,1007.970833,29.900000,69.150000,ERA5,GloFAS default seamless,67.600000,134.000000,96.334311,94.868035,32.111437,91.788856,1,akuressa,Matara
2024-05-27,32.700000,27.112500,90.625000,26.100000,1008.083333,28.600000,84.310000,ERA5,GloFAS default seamless,83.200000,130.500000,98.093842,97.800587,10.557185,77.859238,1,akuressa,Matara
2024-05-28,13.300000,28.275000,84.000000,28.800000,1007.545833,30.100000,75.910000,ERA5,GloFAS default seamless,72.700000,138.700000,97.507331,95.747801,38.709677,90.322581,1,akuressa,Matara
2024-05-29,8.800000,27.750000,87.958333,27.100000,1007.129167,29.200000,63.120000,ERA5,GloFAS default seamless,54.800000,130.900000,94.868035,91.642229,18.621701,84.310850,0,akuressa,Matara
2024-05-30,3.000000,28.258333,85.458333,34.800000,1006.604167,30.300000,64.770000,ERA5,GloFAS default seamless,25.100000,125.400000,95.454545,56.891496,46.774194,98.973607,1,akuressa,Matara
2024-05-31,3.800000,28.475000,85.625000,27.700000,1006.745833,30.500000,61.370000,ERA5,GloFAS default seamless,15.600000,112.100000,93.695015,34.750733,55.571848,86.656891,0,akuressa,Matara
2024-06-01,30.200000,27.504167,91.458333,19.000000,1007.741667,29.200000,58.020000,ERA5,GloFAS default seamless,37.000000,118.500000,98.636364,94.696970,26.818182,7.272727,1,akuressa,Matara
2024-06-02,29.200000,26.387500,92.583333,20.500000,1009.291667,28.300000,54.720000,ERA5,GloFAS default seamless,63.200000,121.000000,97.424242,98.636364,4.545455,14.393939,1,akuressa,Matara
2024-06-03,4.400000,27.391667,88.375000,19.400000,1009.708333,29.600000,58.700000,ERA5,GloFAS default seamless,63.800000,92.700000,98.939394,98.939394,42.424242,9.696970,1,akuressa,Matara
2024-06-04,6.500000,27.508333,89.958333,17.600000,1010.466667,29.300000,68.820000,ERA5,GloFAS default seamless,40.100000,85.900000,99.848485,96.060606,30.303030,3.484848,2,akuressa,Matara
2024-06-05,4.500000,27.495833,89.375000,17.100000,1011.108333,29.100000,63.270000,ERA5,GloFAS default seamless,15.400000,81.600000,99.545455,51.212121,22.575758,1.818182,2,akuressa,Matara
2024-06-06,6.000000,27.412500,88.041667,14.700000,1010.908333,29.600000,59.670000,ERA5,GloFAS default seamless,17.000000,84.600000,99.242424,59.242424,42.424242,0.151515,2,akuressa,Matara
2024-06-07,8.700000,26.858333,90.625000,19.000000,1010.504167,28.600000,55.890000,ERA5,GloFAS default seamless,19.200000,89.500000,98.030303,68.939394,6.969697,7.272727,1,akuressa,Matara
2024-06-08,5.100000,27.645833,87.458333,19.100000,1010.291667,29.200000,53.580000,ERA5,GloFAS default seamless,19.800000,64.400000,96.818182,70.909091,26.818182,8.636364,1,akuressa,Matara
2024-06-09,5.300000,27.758333,87.833333,24.400000,1010.350000,29.500000,51.480000,ERA5,GloFAS default seamless,19.100000,40.500000,96.363636,68.484848,37.727273,58.939394,1,akuressa,Matara
2024-06-10,3.400000,28.441667,85.166667,24.300000,1010.908333,30.600000,50.050000,ERA5,GloFAS default seamless,13.800000,39.500000,95.303030,43.030303,86.666667,57.878788,1,akuressa,Matara
2024-06-11,6.600000,27.866667,87.916667,24.200000,1011.045833,29.800000,47.190000,ERA5,GloFAS default seamless,15.300000,39.600000,93.787879,50.303030,53.030303,56.515152,0,akuressa,Matara
2024-06-12,4.600000,27.908333,88.333333,20.400000,1011.683333,29.900000,45.130000,ERA5,GloFAS default seamless,14.600000,39.700000,92.878788,46.818182,57.727273,13.484848,0,akuressa,Matara
2024-06-13,2.800000,28.354167,84.000000,23.200000,1010.462500,30.400000,43.460000,ERA5,GloFAS default seamless,14.000000,36.500000,91.666667,43.939394,79.848485,43.787879,0,akuressa,Matara
2024-06-14,3.200000,28.141667,86.208333,23.400000,1009.362500,31.100000,41.560000,ERA5,GloFAS default seamless,10.600000,31.000000,90.151515,26.515152,97.272727,47.424242,1,akuressa,Matara
2024-06-15,4.200000,27.837500,85.791667,24.200000,1009.012500,30.200000,39.740000,ERA5,GloFAS default seamless,10.200000,30.100000,87.575758,25.000000,71.363636,56.515152,0,akuressa,Matara
2024-06-16,3.400000,28.145833,85.000000,24.700000,1009.258333,30.600000,37.550000,ERA5,GloFAS default seamless,10.800000,28.200000,85.757576,27.272727,86.666667,62.121212,0,akuressa,Matara
2024-06-17,3.300000,28.291667,85.958333,21.300000,1009.595833,30.600000,36.330000,ERA5,GloFAS default seamless,10.900000,28.100000,84.696970,27.727273,86.666667,21.060606,0,akuressa,Matara
2024-06-18,4.500000,27.933333,86.916667,24.400000,1009.650000,30.500000,34.480000,ERA5,GloFAS default seamless,11.200000,26.000000,82.424242,28.787879,83.333333,58.939394,0,akuressa,Matara
2024-06-19,9.100000,27.733333,85.916667,23.200000,1009.179167,30.300000,32.810000,ERA5,GloFAS default seamless,16.900000,30.500000,79.545455,58.484848,75.606061,43.787879,0,akuressa,Matara
2024-06-20,5.000000,27.550000,88.166667,25.400000,1009.029167,30.400000,32.040000,ERA5,GloFAS default seamless,18.600000,32.700000,78.333333,67.424242,79.848485,69.393939,0,akuressa,Matara
2024-06-21,7.900000,27.583333,87.541667,27.400000,1008.575000,29.100000,32.420000,ERA5,GloFAS default seamless,22.000000,37.400000,79.090909,77.424242,22.575758,86.515152,0,akuressa,Matara
2024-06-22,9.300000,28.004167,85.666667,31.000000,1007.412500,30.700000,31.890000,ERA5,GloFAS default seamless,22.200000,42.500000,78.030303,77.727273,89.696970,97.727273,1,akuressa,Matara
2024-06-23,9.000000,28.337500,83.708333,28.100000,1007.637500,31.300000,31.580000,ERA5,GloFAS default seamless,26.200000,48.100000,77.424242,84.848485,98.787879,90.454545,1,akuressa,Matara
2024-06-24,8.100000,27.537500,87.291667,23.800000,1007.479167,29.800000,33.670000,ERA5,GloFAS default seamless,26.400000,52.900000,81.060606,85.303030,53.030303,52.878788,0,akuressa,Matara
2024-06-25,8.300000,26.758333,89.166667,24.600000,1007.108333,29.400000,29.900000,ERA5,GloFAS default seamless,25.400000,56.700000,74.696970,82.878788,33.787879,60.909091,0,akuressa,Matara
2024-06-26,10.200000,26.383333,91.666667,25.800000,1007.666667,27.900000,30.990000,ERA5,GloFAS default seamless,26.600000,57.800000,76.212121,85.909091,2.121212,74.090909,0,akuressa,Matara
2024-06-27,2.700000,27.550000,87.125000,23.100000,1008.791667,29.800000,30.050000,ERA5,GloFAS default seamless,21.200000,55.500000,75.151515,75.606061,53.030303,41.060606,0,akuressa,Matara
2024-06-28,1.100000,27.875000,84.166667,20.800000,1008.958333,30.600000,28.580000,ERA5,GloFAS default seamless,14.000000,48.700000,71.363636,43.939394,86.666667,15.909091,0,akuressa,Matara
2024-06-29,1.200000,28.150000,83.958333,19.400000,1009.458333,30.600000,27.310000,ERA5,GloFAS default seamless,5.000000,40.600000,68.333333,6.818182,86.666667,9.696970,0,akuressa,Matara
2024-06-30,5.300000,27.816667,87.833333,18.300000,1010.300000,29.800000,25.610000,ERA5,GloFAS default seamless,7.600000,36.900000,65.757576,14.090909,53.030303,4.848485,0,akuressa,Matara
2024-07-01,2.500000,27.850000,85.083333,19.600000,1009.708333,30.000000,24.350000,ERA5,GloFAS default seamless,9.000000,31.300000,98.240469,45.307918,65.395894,10.703812,1,akuressa,Matara
2024-07-02,0.900000,28.787500,82.458333,20.200000,1008.441667,31.400000,23.320000,ERA5,GloFAS default seamless,8.700000,23.900000,97.214076,43.695015,99.706745,14.662757,2,akuressa,Matara
2024-07-03,8.300000,27.770833,89.541667,17.100000,1009.316667,30.600000,22.330000,ERA5,GloFAS default seamless,11.700000,22.000000,94.428152,57.184751,91.495601,3.372434,0,akuressa,Matara
2024-07-04,10.100000,26.633333,90.875000,19.800000,1009.754167,29.600000,21.590000,ERA5,GloFAS default seamless,19.300000,29.400000,91.348974,79.618768,49.706745,12.023460,0,akuressa,Matara
2024-07-05,15.900000,26.625000,91.833333,19.700000,1008.862500,29.800000,21.230000,ERA5,GloFAS default seamless,34.300000,44.200000,89.882698,95.454545,58.211144,11.143695,1,akuressa,Matara
2024-07-06,1.000000,27.766667,85.416667,22.700000,1008.100000,30.400000,21.700000,ERA5,GloFAS default seamless,27.000000,44.000000,91.788856,88.416422,83.577713,28.739003,0,akuressa,Matara
2024-07-07,6.100000,26.916667,89.250000,16.900000,1008.066667,30.500000,23.150000,ERA5,GloFAS default seamless,23.000000,44.800000,96.774194,83.724340,87.390029,2.932551,1,akuressa,Matara
2024-07-08,1.200000,27.850000,84.958333,26.000000,1007.570833,30.100000,22.600000,ERA5,GloFAS default seamless,8.300000,43.500000,95.601173,40.615836,70.527859,62.463343,1,akuressa,Matara
2024-07-09,0.800000,28.583333,80.625000,23.800000,1009.133333,31.300000,21.800000,ERA5,GloFAS default seamless,8.100000,43.400000,92.815249,38.856305,99.120235,37.390029,2,akuressa,Matara
2024-07-10,2.600000,28.120833,82.791667,21.100000,1010.804167,30.900000,21.540000,ERA5,GloFAS default seamless,4.600000,37.700000,90.909091,20.821114,97.067449,18.621701,1,akuressa,Matara
2024-07-11,0.900000,28.625000,83.375000,22.200000,1009.266667,30.600000,20.130000,ERA5,GloFAS default seamless,4.300000,28.500000,85.483871,18.475073,91.495601,25.953079,0,akuressa,Matara
2024-07-12,4.500000,28.312500,84.666667,23.700000,1008.700000,30.800000,19.230000,ERA5,GloFAS default seamless,8.000000,17.100000,82.258065,38.269795,95.894428,35.777126,1,akuressa,Matara
2024-07-13,8.800000,26.395833,90.541667,27.700000,1008.629167,27.800000,18.320000,ERA5,GloFAS default seamless,14.200000,24.900000,78.152493,64.809384,3.665689,75.953079,0,akuressa,Matara
2024-07-14,2.800000,28.375000,81.833333,29.000000,1007.429167,30.400000,18.360000,ERA5,GloFAS default seamless,16.100000,21.600000,78.592375,72.434018,83.577713,84.457478,0,akuressa,Matara
2024-07-15,6.100000,27.041667,88.583333,24.300000,1007.841667,28.900000,18.230000,ERA5,GloFAS default seamless,17.700000,26.500000,77.272727,75.806452,21.554252,42.961877,0,akuressa,Matara
2024-07-16,5.700000,26.991667,87.458333,24.900000,1008.350000,29.300000,18.230000,ERA5,GloFAS default seamless,14.600000,31.400000,77.272727,66.862170,35.923754,52.639296,0,akuressa,Matara
2024-07-17,6.600000,27.241667,88.291667,24.300000,1009.275000,29.000000,17.750000,ERA5,GloFAS default seamless,18.400000,35.400000,72.580645,78.299120,24.633431,42.961877,0,akuressa,Matara
2024-07-18,4.700000,27.512500,87.166667,23.600000,1008.945833,30.300000,18.360000,ERA5,GloFAS default seamless,17.000000,39.200000,78.592375,73.753666,79.032258,34.750733,0,akuressa,Matara
